train_loss,train_acc,val_loss,val_acc
0.759341299533844,0.5145502686500549,0.7422778010368347,0.5370370149612427
0.6719913482666016,0.5304232835769653,0.6697447896003723,0.5555555820465088
0.6802732348442078,0.5,0.6720505952835083,0.5
0.6514673233032227,0.5,0.639011800289154,0.5
0.62349534034729,0.5529100298881531,0.6068823933601379,0.5277777910232544
0.5947730541229248,0.6666666865348816,0.5710647702217102,0.6666666865348816
0.561947226524353,0.7089946866035461,0.5300575494766235,0.6851851940155029
0.5249094367027283,0.738095223903656,0.48932555317878723,0.7222222089767456
0.5003772377967834,0.761904776096344,0.4649624526500702,0.7592592835426331
0.49097996950149536,0.7605820298194885,0.4494653046131134,0.7592592835426331
0.48217931389808655,0.7632275223731995,0.4362596869468689,0.7592592835426331
0.464382141828537,0.7711640000343323,0.4266496002674103,0.7777777910232544
0.44777965545654297,0.8015872836112976,0.41381657123565674,0.8148148059844971
0.4383985996246338,0.8108465671539307,0.40087640285491943,0.8333333134651184
0.43469202518463135,0.8187830448150635,0.39237266778945923,0.8425925970077515
0.43078702688217163,0.8187830448150635,0.38634490966796875,0.8518518805503845
0.42482224106788635,0.8214285969734192,0.37861454486846924,0.8518518805503845
0.41766345500946045,0.820105791091919,0.3662739098072052,0.8518518805503845
0.41004401445388794,0.8399471044540405,0.3522363603115082,0.8796296119689941
0.4028479754924774,0.8571428656578064,0.34115955233573914,0.8981481194496155
0.3964923322200775,0.8544973731040955,0.3323040306568146,0.8981481194496155
0.3911729156970978,0.85317462682724,0.32427364587783813,0.8888888955116272
0.38690388202667236,0.8505290746688843,0.3176930844783783,0.8796296119689941
0.3829536736011505,0.85317462682724,0.31414830684661865,0.8796296119689941
0.3793809711933136,0.8558201193809509,0.31298983097076416,0.8796296119689941
0.3759392499923706,0.8544973731040955,0.3113161027431488,0.8796296119689941
0.37231698632240295,0.8597883582115173,0.3100900948047638,0.8796296119689941
0.36887916922569275,0.8597883582115173,0.3096926212310791,0.8703703880310059
0.36523371934890747,0.8637565970420837,0.30825936794281006,0.8611111044883728
0.36117470264434814,0.8624338507652283,0.3046087920665741,0.8703703880310059
0.35684043169021606,0.8664020895957947,0.3002661168575287,0.8703703880310059
0.3521469831466675,0.8664020895957947,0.2969377338886261,0.8703703880310059
0.34733209013938904,0.8743386268615723,0.29469379782676697,0.8703703880310059
0.34293755888938904,0.8783068656921387,0.29319003224372864,0.8611111044883728
0.33920320868492126,0.8822751045227051,0.2919824719429016,0.8703703880310059
0.33559519052505493,0.8822751045227051,0.2915603518486023,0.8703703880310059
0.33127015829086304,0.8835979104042053,0.29021236300468445,0.8703703880310059
0.32633376121520996,0.8835979104042053,0.2869552671909332,0.8703703880310059
0.3212098479270935,0.8849206566810608,0.283502459526062,0.8796296119689941
0.31660234928131104,0.8862434029579163,0.2797546982765198,0.8981481194496155
0.31287166476249695,0.8875661492347717,0.27635613083839417,0.8981481194496155
0.3094812333583832,0.8875661492347717,0.27267757058143616,0.8981481194496155
0.3059709072113037,0.8915343880653381,0.26933708786964417,0.9074074029922485
0.302308052778244,0.89682537317276,0.2678076922893524,0.9074074029922485
0.29822832345962524,0.8994709253311157,0.26773327589035034,0.9166666865348816
0.29411858320236206,0.9007936716079712,0.2687029242515564,0.9166666865348816
0.2904306948184967,0.9047619104385376,0.2703529894351959,0.9166666865348816
0.2870282232761383,0.9034391641616821,0.2696860134601593,0.9166666865348816
0.28327080607414246,0.9047619104385376,0.2688908278942108,0.9166666865348816
