train_loss,train_acc,val_loss,val_acc
0.7201692461967468,0.5,0.7199122905731201,0.5
0.6710159182548523,0.5267356634140015,0.6728424429893494,0.5226585865020752
0.6723728179931641,0.5,0.6735092997550964,0.5
0.6673490405082703,0.5,0.667981743812561,0.5
0.6548508405685425,0.5,0.655567467212677,0.5
0.6453059911727905,0.5021560788154602,0.645906925201416,0.5015105605125427
0.6353678703308105,0.510564923286438,0.6355266571044922,0.5075528621673584
0.6269506812095642,0.5532557368278503,0.6262878179550171,0.5347431898117065
0.6171120405197144,0.5920655727386475,0.6158643364906311,0.574018120765686
0.6053076386451721,0.6407934427261353,0.6039614677429199,0.638972818851471
0.5940061211585999,0.6716256737709045,0.5924882888793945,0.6616314053535461
0.5816641449928284,0.6865028142929077,0.5793272852897644,0.6842900514602661
0.5709017515182495,0.7037516236305237,0.5673432946205139,0.7069486379623413
0.56196528673172,0.7125916481018066,0.5582870244979858,0.7114803791046143
0.5570560693740845,0.7128072381019592,0.5541911721229553,0.7099697589874268
0.5558018684387207,0.7121604084968567,0.552711546421051,0.7099697589874268
0.556941032409668,0.7132384777069092,0.5528896450996399,0.7145015001296997
0.5566678047180176,0.7108667492866516,0.55275559425354,0.7069486379623413
0.5553157925605774,0.7164726257324219,0.5519517660140991,0.712990939617157
0.5520103573799133,0.7121604084968567,0.548121452331543,0.712990939617157
0.5488852858543396,0.7115135788917542,0.5439281463623047,0.7145015001296997
0.5463504791259766,0.7115135788917542,0.5413004159927368,0.7145015001296997
0.5449855923652649,0.7132384777069092,0.5403266549110413,0.7160120606422424
0.543655276298523,0.7141008973121643,0.5386940836906433,0.7175226807594299
0.542580783367157,0.7145321369171143,0.5368556976318359,0.7160120606422424
0.5412392020225525,0.7164726257324219,0.5355482697486877,0.7190332412719727
0.5397977828979492,0.7156102061271667,0.5347141623497009,0.7205438017845154
0.5383315086364746,0.7164726257324219,0.5331472754478455,0.7205438017845154
0.5370438098907471,0.7169038653373718,0.5311316847801208,0.7205438017845154
0.5358999371528625,0.7164726257324219,0.5300137400627136,0.7220543622970581
0.5350488424301147,0.719491183757782,0.5298531651496887,0.7296072244644165
0.5342808365821838,0.7179818749427795,0.5290233492851257,0.7296072244644165
0.5336522459983826,0.7197067737579346,0.5279074311256409,0.7296072244644165
0.5328437685966492,0.7207848429679871,0.5276046991348267,0.726586103439331
0.5321404933929443,0.7201380133628845,0.527566134929657,0.7250755429267883
0.5312273502349854,0.7201380133628845,0.5260542631149292,0.7250755429267883
0.5303363800048828,0.7199223637580872,0.525501012802124,0.7250755429267883
0.5296009182929993,0.72574383020401,0.5257290601730347,0.731117844581604
0.5287818908691406,0.7276843190193176,0.5243918299674988,0.731117844581604
0.5280703902244568,0.727899968624115,0.524154543876648,0.7250755429267883
0.5275153517723083,0.7285467982292175,0.5246370434761047,0.7280966639518738
0.5268492102622986,0.7294092178344727,0.5235088467597961,0.7296072244644165
0.5260987877845764,0.7291936278343201,0.5236656665802002,0.7280966639518738
0.5253944396972656,0.7287623882293701,0.5238721966743469,0.7280966639518738
0.5245575308799744,0.7291936278343201,0.5228791236877441,0.7296072244644165
0.523514449596405,0.727899968624115,0.5231763124465942,0.726586103439331
0.5223225951194763,0.7283311486244202,0.5226668119430542,0.7280966639518738
0.5209259390830994,0.727899968624115,0.5215787887573242,0.7280966639518738
0.519224226474762,0.7300560474395752,0.5215697884559631,0.726586103439331
0.5171898007392883,0.7317809462547302,0.5198460817337036,0.7296072244644165
0.5149315595626831,0.7330746054649353,0.5188512206077576,0.7280966639518738
0.5124553442001343,0.7354463338851929,0.5177139639854431,0.731117844581604
0.5096877217292786,0.7376024127006531,0.5153356790542603,0.7296072244644165
0.5065520405769348,0.7371711730957031,0.5139195919036865,0.7341389656066895
0.5030607581138611,0.7399741411209106,0.5108846426010132,0.7326284050941467
0.49937042593955994,0.7445019483566284,0.508489191532135,0.7416918277740479
0.4957748055458069,0.7516170740127563,0.5059226155281067,0.7416918277740479
0.49256524443626404,0.7565761208534241,0.5031875371932983,0.7416918277740479
0.4899812936782837,0.7600258588790894,0.501520574092865,0.7416918277740479
0.4880158305168152,0.7572229504585266,0.49903103709220886,0.7432023882865906
0.4865487217903137,0.7615351676940918,0.4986589252948761,0.7522658705711365
0.4851832091808319,0.7621819972991943,0.49559104442596436,0.7447130084037781
0.4837857484817505,0.7643380761146545,0.49469202756881714,0.7477341294288635
0.4817962646484375,0.7639068365097046,0.4904739558696747,0.7492446899414062
0.47966378927230835,0.7673566341400146,0.489491730928421,0.7583081722259521
0.477735310792923,0.772531270980835,0.4865489900112152,0.7628398537635803
0.47632235288619995,0.7787839770317078,0.4844481945037842,0.7673715949058533
0.47529715299606323,0.7813712954521179,0.48532161116600037,0.7719033360481262
0.4743736684322357,0.7843897938728333,0.48328572511672974,0.7719033360481262
0.47359755635261536,0.7850366830825806,0.48560547828674316,0.7794561982154846
0.4730120003223419,0.7852522730827332,0.48308971524238586,0.7779456377029419
0.4727925956249237,0.7908581495285034,0.4874879717826843,0.7839879393577576
0.47335898876190186,0.7861146926879883,0.4840596318244934,0.7749244570732117
0.4735391139984131,0.7899956703186035,0.49179935455322266,0.7885196208953857
