n_hidden,n_layers,dropout,lr,bottleneck,train loss,train accuracy,val loss,val accuracy
16,1,0.0,0.01,True,0.44322270154953003,0.8214285969734192,0.36641937494277954,0.8611111044883728
16,1,0.0,0.01,False,0.4259154796600342,0.8042327761650085,0.37209248542785645,0.8333333134651184
16,1,0.0,0.1,True,2.0034523010253906,0.5,2.0825517177581787,0.5
16,1,0.0,0.1,False,0.6952774524688721,0.5,0.6952774524688721,0.5
16,1,0.0,0.001,True,0.6330209970474243,0.5462962985038757,0.6254672408103943,0.5370370149612427
16,1,0.0,0.001,False,0.6418691277503967,0.6230158805847168,0.6444310545921326,0.5740740895271301
16,1,0.0,0.0001,True,0.6889327168464661,0.5291005373001099,0.6941605806350708,0.5462962985038757
16,1,0.0,0.0001,False,0.7061728835105896,0.5145502686500549,0.7021176815032959,0.5370370149612427
16,1,0.3,0.01,True,0.5288930535316467,0.7473545074462891,0.4660360813140869,0.7685185074806213
16,1,0.3,0.01,False,0.4669084846973419,0.8161375522613525,0.4266592562198639,0.8240740895271301
16,1,0.3,0.1,True,0.702275812625885,0.5,0.7020983099937439,0.5
16,1,0.3,0.1,False,0.727874755859375,0.5039682388305664,0.7027955055236816,0.5
16,1,0.3,0.001,True,0.6868525147438049,0.5171957612037659,0.6791141033172607,0.5370370149612427
16,1,0.3,0.001,False,0.6805747151374817,0.5185185074806213,0.6693093776702881,0.5370370149612427
16,1,0.3,0.0001,True,0.6885209679603577,0.5211640000343323,0.6925572752952576,0.49074074625968933
16,1,0.3,0.0001,False,0.678965151309967,0.5343915224075317,0.6780588626861572,0.5462962985038757
16,1,0.5,0.01,True,0.5091704726219177,0.7552909851074219,0.5112473368644714,0.7592592835426331
16,1,0.5,0.01,False,0.6619549989700317,0.64682537317276,0.6698002219200134,0.6388888955116272
16,1,0.5,0.1,True,0.6827564835548401,0.5,0.6793534159660339,0.5
16,1,0.5,0.1,False,0.7054092884063721,0.5,0.7136210799217224,0.5
16,1,0.5,0.001,True,0.6780053973197937,0.5476190447807312,0.6746232509613037,0.5462962985038757
16,1,0.5,0.001,False,0.6906061172485352,0.5396825671195984,0.6733229756355286,0.5555555820465088
16,1,0.5,0.0001,True,0.7030149698257446,0.5396825671195984,0.7112736105918884,0.5648148059844971
16,1,0.5,0.0001,False,0.6836861371994019,0.5357142686843872,0.6838452219963074,0.5462962985038757
16,1,0.8,0.01,True,0.678394079208374,0.6097883582115173,0.6860008835792542,0.5925925970077515
16,1,0.8,0.01,False,0.6462721824645996,0.6653439402580261,0.5942627191543579,0.6759259104728699
16,1,0.8,0.1,True,0.6862929463386536,0.5634920597076416,0.6929816007614136,0.5648148059844971
16,1,0.8,0.1,False,0.7126767039299011,0.5,0.7126767635345459,0.5
16,1,0.8,0.001,True,0.7905039191246033,0.5396825671195984,0.7435295581817627,0.5648148059844971
16,1,0.8,0.001,False,0.6773497462272644,0.591269850730896,0.6656432747840881,0.5740740895271301
16,1,0.8,0.0001,True,0.6985697150230408,0.570105791091919,0.7361471652984619,0.5740740895271301
16,1,0.8,0.0001,False,0.7042913436889648,0.591269850730896,0.7160508036613464,0.6296296119689941
16,2,0.0,0.01,True,0.51828533411026,0.7764550447463989,0.49890390038490295,0.7962962985038757
16,2,0.0,0.01,False,0.42165929079055786,0.7896825671195984,0.4048473834991455,0.7962962985038757
16,2,0.0,0.1,True,5.925220489501953,0.5,5.429965972900391,0.5
16,2,0.0,0.1,False,0.7272748947143555,0.5,0.7214677333831787,0.5
16,2,0.0,0.001,True,0.6492403745651245,0.5198412537574768,0.636694610118866,0.5370370149612427
16,2,0.0,0.001,False,0.6572573781013489,0.5211640000343323,0.6501312255859375,0.5185185074806213
16,2,0.0,0.0001,True,0.6858960390090942,0.5714285969734192,0.6852697730064392,0.5833333134651184
16,2,0.0,0.0001,False,0.6843571066856384,0.5026454925537109,0.6838640570640564,0.5
16,2,0.3,0.01,True,0.5286756753921509,0.7632275223731995,0.5123816132545471,0.75
16,2,0.3,0.01,False,0.6761322617530823,0.5277777910232544,0.6687698364257812,0.5370370149612427
16,2,0.3,0.1,True,0.7121770977973938,0.5277777910232544,0.7221627235412598,0.5092592835426331
16,2,0.3,0.1,False,0.7033589482307434,0.5,0.7057747840881348,0.5
16,2,0.3,0.001,True,0.6913265585899353,0.5317460298538208,0.6909253001213074,0.5648148059844971
16,2,0.3,0.001,False,0.6880602836608887,0.5198412537574768,0.6897428035736084,0.5370370149612427
16,2,0.3,0.0001,True,0.6876762509346008,0.5251322984695435,0.6910473108291626,0.5277777910232544
16,2,0.3,0.0001,False,0.689784049987793,0.5092592835426331,0.6837426424026489,0.5185185074806213
16,2,0.5,0.01,True,0.6430605053901672,0.6335979104042053,0.6469505429267883,0.6574074029922485
16,2,0.5,0.01,False,0.5933797359466553,0.7433862686157227,0.5812247395515442,0.7407407164573669
16,2,0.5,0.1,True,0.7459833025932312,0.5013227462768555,0.7566084861755371,0.5
16,2,0.5,0.1,False,2.816699266433716,0.523809552192688,2.843803644180298,0.5092592835426331
16,2,0.5,0.001,True,0.6793493628501892,0.5846560597419739,0.6622389554977417,0.5925925970077515
16,2,0.5,0.001,False,0.6866730451583862,0.5317460298538208,0.6727478504180908,0.5462962985038757
16,2,0.5,0.0001,True,0.6921573281288147,0.5291005373001099,0.6920759677886963,0.5277777910232544
16,2,0.5,0.0001,False,0.6909501552581787,0.5291005373001099,0.6888071894645691,0.5555555820465088
16,2,0.8,0.01,True,0.6643608808517456,0.6388888955116272,0.6418830156326294,0.6574074029922485
16,2,0.8,0.01,False,0.6941031217575073,0.5846560597419739,0.6876147389411926,0.6018518805503845
16,2,0.8,0.1,True,0.8447226285934448,0.5026454925537109,0.8217544555664062,0.5092592835426331
16,2,0.8,0.1,False,1.1191232204437256,0.5,1.242335319519043,0.5
16,2,0.8,0.001,True,0.6805575489997864,0.6111111044883728,0.7025033235549927,0.6481481194496155
16,2,0.8,0.001,False,0.6602451205253601,0.5886243581771851,0.6448509693145752,0.6296296119689941
16,2,0.8,0.0001,True,0.7071126103401184,0.64682537317276,0.7084976434707642,0.7129629850387573
16,2,0.8,0.0001,False,0.8263536095619202,0.5383597612380981,0.917743980884552,0.5462962985038757
16,3,0.0,0.01,True,0.5357133746147156,0.7804232835769653,0.47335338592529297,0.8055555820465088
16,3,0.0,0.01,False,0.4820404350757599,0.7830687761306763,0.4657701253890991,0.7962962985038757
16,3,0.0,0.1,True,0.7103973031044006,0.5,0.717749297618866,0.5
16,3,0.0,0.1,False,0.6947358846664429,0.5,0.6948909759521484,0.5
16,3,0.0,0.001,True,0.6561774015426636,0.7023809552192688,0.6438324451446533,0.7592592835426331
16,3,0.0,0.001,False,0.6592935919761658,0.6283068656921387,0.6524268388748169,0.6666666865348816
16,3,0.0,0.0001,True,0.6938390731811523,0.5145502686500549,0.694250762462616,0.5370370149612427
16,3,0.0,0.0001,False,0.6890543699264526,0.5,0.6894251704216003,0.5
16,3,0.3,0.01,True,0.7089877128601074,0.5,0.7087720036506653,0.5
16,3,0.3,0.01,False,0.5549379587173462,0.7552909851074219,0.6011919379234314,0.7592592835426331
16,3,0.3,0.1,True,0.6956705451011658,0.5,0.69650799036026,0.5
16,3,0.3,0.1,False,3.0605967044830322,0.5,3.1764774322509766,0.5
16,3,0.3,0.001,True,0.6925449371337891,0.6812169551849365,0.6927906274795532,0.6851851940155029
16,3,0.3,0.001,False,0.688215970993042,0.5145502686500549,0.6924229264259338,0.5370370149612427
16,3,0.3,0.0001,True,0.6929813623428345,0.5132275223731995,0.6928054094314575,0.5185185074806213
16,3,0.3,0.0001,False,0.6933489441871643,0.5330687761306763,0.694012463092804,0.5648148059844971
16,3,0.5,0.01,True,0.6810287237167358,0.64682537317276,0.6800951957702637,0.7222222089767456
16,3,0.5,0.01,False,0.7542866468429565,0.7632275223731995,0.5831087827682495,0.7962962985038757
16,3,0.5,0.1,True,0.6928855180740356,0.5,0.6928219199180603,0.5
16,3,0.5,0.1,False,3.2232437133789062,0.5,3.1886744499206543,0.5
16,3,0.5,0.001,True,0.6945210099220276,0.5727513432502747,0.6953416466712952,0.5833333134651184
16,3,0.5,0.001,False,0.6815162897109985,0.5013227462768555,0.6846118569374084,0.5
16,3,0.5,0.0001,True,0.6938182711601257,0.5753968358039856,0.6962202787399292,0.5833333134651184
16,3,0.5,0.0001,False,0.6905364394187927,0.5251322984695435,0.6910207271575928,0.5277777910232544
16,3,0.8,0.01,True,0.6859431862831116,0.6044973731040955,0.7071239352226257,0.6018518805503845
16,3,0.8,0.01,False,0.6536221504211426,0.6402116417884827,0.6636847257614136,0.6203703880310059
16,3,0.8,0.1,True,0.6960186958312988,0.511904776096344,0.6983806490898132,0.5
16,3,0.8,0.1,False,0.7582504153251648,0.5,0.7738751769065857,0.5092592835426331
16,3,0.8,0.001,True,0.6959829330444336,0.6441798806190491,0.71750807762146,0.6759259104728699
16,3,0.8,0.001,False,0.6923531293869019,0.5714285969734192,0.6921433210372925,0.6018518805503845
16,3,0.8,0.0001,True,0.6882219314575195,0.6613756418228149,0.688151478767395,0.7314814925193787
16,3,0.8,0.0001,False,0.687477171421051,0.6177248954772949,0.6561355590820312,0.6574074029922485
16,4,0.0,0.01,True,0.5543320775032043,0.7645502686500549,0.49750152230262756,0.7777777910232544
16,4,0.0,0.01,False,0.5071643590927124,0.7751322984695435,0.4424104690551758,0.8055555820465088
16,4,0.0,0.1,True,0.6933726072311401,0.5,0.6933726668357849,0.5
16,4,0.0,0.1,False,1.16698157787323,0.5,1.1762441396713257,0.5
16,4,0.0,0.001,True,0.6767305135726929,0.5066137313842773,0.6752005815505981,0.5185185074806213
16,4,0.0,0.001,False,0.6528928875923157,0.5026454925537109,0.6414138078689575,0.7314814925193787
16,4,0.0,0.0001,True,0.6897737979888916,0.6084656119346619,0.6888701915740967,0.6296296119689941
16,4,0.0,0.0001,False,0.6927592158317566,0.5383597612380981,0.6932787895202637,0.5555555820465088
16,4,0.3,0.01,True,0.6559159755706787,0.5,0.6614859700202942,0.5
16,4,0.3,0.01,False,0.524132251739502,0.7632275223731995,0.535105288028717,0.7870370149612427
16,4,0.3,0.1,True,0.6940165758132935,0.5,0.6940166354179382,0.5
16,4,0.3,0.1,False,3.488823890686035,0.5,3.7814364433288574,0.5
16,4,0.3,0.001,True,0.6932741403579712,0.6653439402580261,0.6931076645851135,0.7407407164573669
16,4,0.3,0.001,False,0.6884829998016357,0.5013227462768555,0.6918067932128906,0.49074074625968933
16,4,0.3,0.0001,True,0.6931288242340088,0.7367724776268005,0.693222165107727,0.6759259104728699
16,4,0.3,0.0001,False,0.6902381777763367,0.5185185074806213,0.6881705522537231,0.5370370149612427
16,4,0.5,0.01,True,0.6931268572807312,0.5,0.6931086182594299,0.5
