n_hidden,n_layers,dropout,lr,bottleneck,train loss,train accuracy,val loss,val accuracy
32,2,0.0,0.01,True,0.49025821685791016,0.7615373134613037,0.5023267269134521,0.7531185150146484
32,2,0.0,0.01,False,0.4610942006111145,0.8111737370491028,0.4689193367958069,0.8061330318450928
32,2,0.0,0.1,True,4.35152006149292,0.5,4.310874938964844,0.5
32,2,0.0,0.1,False,18.531259536743164,0.5,18.364017486572266,0.5
32,2,0.0,0.001,True,0.6143670082092285,0.6155957579612732,0.6166297793388367,0.6075883507728577
32,2,0.0,0.001,False,0.603939950466156,0.5879952311515808,0.601399302482605,0.5893970727920532
32,2,0.0,0.0001,True,0.6733673810958862,0.5,0.6746047139167786,0.5556132793426514
32,2,0.0,0.0001,False,0.6800605058670044,0.5094969868659973,0.6825501918792725,0.5077962875366211
32,2,0.3,0.01,True,0.551429271697998,0.7142009139060974,0.5595700144767761,0.7079002261161804
32,2,0.3,0.01,False,0.46883854269981384,0.7934411764144897,0.4721919596195221,0.792619526386261
32,2,0.3,0.1,True,4.954458713531494,0.5041549205780029,4.853274822235107,0.5031185150146484
32,2,0.3,0.1,False,87.22671508789062,0.5,85.63851165771484,0.5
32,2,0.3,0.001,True,0.6284216642379761,0.5678142309188843,0.6281676888465881,0.5654885768890381
32,2,0.3,0.001,False,0.6743174195289612,0.5,0.6764832735061646,0.5
32,2,0.3,0.0001,True,0.6886690855026245,0.5037097334861755,0.6891428232192993,0.5051975250244141
32,2,0.3,0.0001,False,0.6785591244697571,0.5000742077827454,0.679766833782196,0.5
32,2,0.5,0.01,True,0.49024516344070435,0.7926992177963257,0.5098881125450134,0.7666320204734802
32,2,0.5,0.01,False,0.4982004761695862,0.7405401468276978,0.5088287591934204,0.7297297120094299
32,2,0.5,0.1,True,7.478777885437012,0.5068259239196777,7.520864963531494,0.5062370300292969
32,2,0.5,0.1,False,24.185136795043945,0.5,24.122032165527344,0.5
32,2,0.5,0.001,True,0.6669322848320007,0.505416214466095,0.6706487536430359,0.5036382675170898
32,2,0.5,0.001,False,0.672085165977478,0.5035613775253296,0.6748520135879517,0.5041580200195312
32,2,0.5,0.0001,True,0.684188187122345,0.5063807964324951,0.6848790645599365,0.5051975250244141
32,2,0.5,0.0001,False,0.6799565553665161,0.501261293888092,0.680949866771698,0.5015592575073242
32,2,0.8,0.01,True,0.5589750409126282,0.7158331871032715,0.580272912979126,0.709979236125946
32,2,0.8,0.01,False,0.5335382223129272,0.7521887421607971,0.5713826417922974,0.732328474521637
32,2,0.8,0.1,True,2.187716007232666,0.5182519555091858,2.255138635635376,0.5171517729759216
32,2,0.8,0.1,False,19.941692352294922,0.500370979309082,19.666473388671875,0.5005197525024414
32,2,0.8,0.001,True,0.6849609017372131,0.5163971185684204,0.6897206902503967,0.5135135054588318
32,2,0.8,0.001,False,0.6642763614654541,0.531161904335022,0.6662389039993286,0.5228690505027771
32,2,0.8,0.0001,True,0.6877727508544922,0.5405846834182739,0.6880740523338318,0.5488565564155579
32,2,0.8,0.0001,False,0.6838793158531189,0.5330909490585327,0.6860770583152771,0.5374220609664917
32,3,0.0,0.01,True,0.5432689785957336,0.734085202217102,0.5397645831108093,0.7354469895362854
32,3,0.0,0.01,False,0.6874724626541138,0.5016322731971741,0.6877740621566772,0.5015592575073242
32,3,0.0,0.1,True,0.7514426112174988,0.5,0.75309157371521,0.5
32,3,0.0,0.1,False,29.209251403808594,0.5,28.829452514648438,0.5
32,3,0.0,0.001,True,0.6317424178123474,0.5107582807540894,0.6334642171859741,0.5103949904441833
32,3,0.0,0.001,False,0.6290484666824341,0.5836177468299866,0.6290559768676758,0.5857588648796082
32,3,0.0,0.0001,True,0.6922879815101624,0.5,0.6923420429229736,0.5
32,3,0.0,0.0001,False,0.6797796487808228,0.5000742077827454,0.68101567029953,0.5
32,3,0.3,0.01,True,0.5443336963653564,0.7339367866516113,0.5387099981307983,0.7370062470436096
32,3,0.3,0.01,False,0.6892993450164795,0.5021516680717468,0.689680814743042,0.5005197525024414
32,3,0.3,0.1,True,13.901144027709961,0.5,13.627274513244629,0.5
32,3,0.3,0.1,False,17.34786605834961,0.5,17.06666374206543,0.5
32,3,0.3,0.001,True,0.6742557883262634,0.500370979309082,0.6772430539131165,0.5
32,3,0.3,0.001,False,0.664043664932251,0.501261293888092,0.6656368970870972,0.5015592575073242
32,3,0.3,0.0001,True,0.6924934983253479,0.5087550282478333,0.6926095485687256,0.5067567825317383
32,3,0.3,0.0001,False,0.6891284584999084,0.5001484155654907,0.6892210841178894,0.5005197525024414
32,3,0.5,0.01,True,0.6875954270362854,0.5281940698623657,0.6878018975257874,0.5239084959030151
32,3,0.5,0.01,False,0.6767927408218384,0.5034129619598389,0.6777915358543396,0.5031185150146484
32,3,0.5,0.1,True,8.597901344299316,0.5113518238067627,8.51569938659668,0.5103949904441833
32,3,0.5,0.1,False,126.78450012207031,0.5,126.47929382324219,0.5
32,3,0.5,0.001,True,0.6635183095932007,0.5426621437072754,0.6652701497077942,0.5311850309371948
32,3,0.5,0.001,False,0.6696637868881226,0.5023742318153381,0.6730782389640808,0.502598762512207
32,3,0.5,0.0001,True,0.6917580962181091,0.5135034918785095,0.6920611262321472,0.512474000453949
32,3,0.5,0.0001,False,0.6867808103561401,0.5032646059989929,0.6865741014480591,0.5005197525024414
32,3,0.8,0.01,True,0.6942613124847412,0.5500816106796265,0.6882257461547852,0.5519750714302063
32,3,0.8,0.01,False,0.6781451106071472,0.5425137281417847,0.6775608658790588,0.5472972989082336
32,3,0.8,0.1,True,0.7090178728103638,0.5,0.7098292112350464,0.5
32,3,0.8,0.1,False,3.470397472381592,0.506158173084259,3.428539991378784,0.5067567825317383
32,3,0.8,0.001,True,0.6818894147872925,0.5462976694107056,0.6851810216903687,0.5311850309371948
32,3,0.8,0.001,False,0.6543295979499817,0.548894464969635,0.6556978225708008,0.5457380414009094
32,3,0.8,0.0001,True,0.6922987699508667,0.5646238327026367,0.6918186545372009,0.5660083293914795
32,3,0.8,0.0001,False,0.6894057989120483,0.5100163221359253,0.6893553733825684,0.5135135054588318
32,4,0.0,0.01,True,0.5431129336357117,0.7334915995597839,0.5376541614532471,0.7385655045509338
32,4,0.0,0.01,False,0.6910468935966492,0.5001484155654907,0.691312313079834,0.5005197525024414
32,4,0.0,0.1,True,0.6956396102905273,0.5,0.6956396102905273,0.5
32,4,0.0,0.1,False,240.46524047851562,0.5,237.44480895996094,0.5
32,4,0.0,0.001,True,0.665784478187561,0.5,0.6685434579849243,0.5
32,4,0.0,0.001,False,0.6416261196136475,0.5046001076698303,0.6426699757575989,0.5041580200195312
32,4,0.0,0.0001,True,0.6931472420692444,0.5,0.6931473016738892,0.5
32,4,0.0,0.0001,False,0.679248571395874,0.5026710033416748,0.6813540458679199,0.5015592575073242
32,4,0.3,0.01,True,0.5456733107566833,0.7356432676315308,0.5412285327911377,0.7427234649658203
32,4,0.3,0.01,False,0.6925968527793884,0.5023000240325928,0.6927972435951233,0.502598762512207
32,4,0.3,0.1,True,0.717363715171814,0.5,0.7163646221160889,0.5
32,4,0.3,0.1,False,71.58467102050781,0.5,70.64168548583984,0.5
32,4,0.3,0.001,True,0.6754753589630127,0.5338329076766968,0.6774089336395264,0.5363825559616089
32,4,0.3,0.001,False,0.6734493374824524,0.5,0.6774531006813049,0.5
32,4,0.3,0.0001,True,0.6923462152481079,0.5023000240325928,0.6924907565116882,0.5020790100097656
32,4,0.3,0.0001,False,0.6900755167007446,0.5000742077827454,0.6903197765350342,0.5
32,4,0.5,0.01,True,0.6745811104774475,0.5434040427207947,0.674812912940979,0.5436590313911438
32,4,0.5,0.01,False,0.6897307634353638,0.5002967715263367,0.6903273463249207,0.5005197525024414
32,4,0.5,0.1,True,0.6912346482276917,0.5,0.6909952163696289,0.5
32,4,0.5,0.1,False,7.988368988037109,0.5,7.886155128479004,0.5
32,4,0.5,0.001,True,0.6698569655418396,0.5078646540641785,0.6698532700538635,0.5036382675170898
32,4,0.5,0.001,False,0.676845908164978,0.5013355016708374,0.6780168414115906,0.502598762512207
32,4,0.5,0.0001,True,0.6925497055053711,0.5113518238067627,0.6926888227462769,0.5103949904441833
32,4,0.5,0.0001,False,0.6832769513130188,0.5005935430526733,0.6844927668571472,0.5010395050048828
32,4,0.8,0.01,True,0.6725759506225586,0.6296186447143555,0.67867112159729,0.6127858757972717
32,4,0.8,0.01,False,0.6183122992515564,0.6405994892120361,0.6331082582473755,0.6231808662414551
32,4,0.8,0.1,True,1.3074322938919067,0.5863629579544067,1.4952833652496338,0.5764033198356628
32,4,0.8,0.1,False,1.0650883913040161,0.5050452351570129,1.080200433731079,0.5057172775268555
32,4,0.8,0.001,True,0.6931449174880981,0.5832467675209045,0.6930620074272156,0.587837815284729
32,4,0.8,0.001,False,0.6887454390525818,0.5396201014518738,0.6816860437393188,0.5348232984542847
32,4,0.8,0.0001,True,0.6929229497909546,0.5945243835449219,0.6929454803466797,0.6018710732460022
32,4,0.8,0.0001,False,0.692373514175415,0.542216956615448,0.6932812333106995,0.5467775464057922
32,5,0.0,0.01,True,0.6931473612785339,0.5,0.6931473612785339,0.5
32,5,0.0,0.01,False,0.6914915442466736,0.5,0.691715657711029,0.5
32,5,0.0,0.1,True,0.6932182312011719,0.5,0.6932204961776733,0.5
32,5,0.0,0.1,False,41.36125946044922,0.5,40.779640197753906,0.5
32,5,0.0,0.001,True,0.6464888453483582,0.5011871457099915,0.6481587290763855,0.5010395050048828
