n_hidden,n_layers,dropout,lr,bottleneck,train loss,train accuracy,val loss,val accuracy
16,1,0.0,0.01,True,0.5349727272987366,0.7268456220626831,0.5400375127792358,0.7131661176681519
16,1,0.0,0.01,False,0.511925220489502,0.7310962080955505,0.5164579749107361,0.722570538520813
16,1,0.0,0.1,True,6.151482105255127,0.5,6.46734094619751,0.5
16,1,0.0,0.1,False,3.2204902172088623,0.5,3.4047932624816895,0.5
16,1,0.0,0.001,True,0.6491336822509766,0.5328859090805054,0.6525788307189941,0.5195924639701843
16,1,0.0,0.001,False,0.6481750011444092,0.5189037919044495,0.6524286866188049,0.5094043612480164
16,1,0.0,0.0001,True,0.6745261549949646,0.6843400597572327,0.6780272126197815,0.67476487159729
16,1,0.0,0.0001,False,0.6737173795700073,0.6267337799072266,0.6777961254119873,0.6175548434257507
16,1,0.3,0.01,True,0.5490821599960327,0.722483217716217,0.5534864664077759,0.7108150720596313
16,1,0.3,0.01,False,0.6821958422660828,0.5115212798118591,0.6832025647163391,0.5109717845916748
16,1,0.3,0.1,True,1.380261778831482,0.5096197128295898,1.4338784217834473,0.5062695741653442
16,1,0.3,0.1,False,0.9703792333602905,0.509172260761261,1.002789855003357,0.5047022104263306
16,1,0.3,0.001,True,0.6759128570556641,0.5,0.6811240911483765,0.527429461479187
16,1,0.3,0.001,False,0.6719169616699219,0.5001118779182434,0.6777669191360474,0.657523512840271
16,1,0.3,0.0001,True,0.6826701164245605,0.5033556818962097,0.6832916736602783,0.5031347870826721
16,1,0.3,0.0001,False,0.6854164600372314,0.5006711483001709,0.6881104111671448,0.5
16,1,0.5,0.01,True,0.5531044006347656,0.7166666388511658,0.5611783266067505,0.7006269693374634
16,1,0.5,0.01,False,0.5580874085426331,0.7019015550613403,0.56285560131073,0.7061128616333008
16,1,0.5,0.1,True,3.4123342037200928,0.5106263756752014,3.6009912490844727,0.5078369975090027
16,1,0.5,0.1,False,1.3064054250717163,0.5345637798309326,1.3718392848968506,0.5211598873138428
16,1,0.5,0.001,True,0.673294186592102,0.5085011124610901,0.6783681511878967,0.5047022104263306
16,1,0.5,0.001,False,0.6726409792900085,0.5010067224502563,0.679131031036377,0.6394984126091003
16,1,0.5,0.0001,True,0.6745917797088623,0.5127516984939575,0.6778989434242249,0.5125392079353333
16,1,0.5,0.0001,False,0.6803762316703796,0.5120805501937866,0.682092010974884,0.5125392079353333
16,1,0.8,0.01,True,0.6377301216125488,0.603467583656311,0.6398549675941467,0.5815047025680542
16,1,0.8,0.01,False,0.6056495308876038,0.708053708076477,0.6085771918296814,0.7061128616333008
16,1,0.8,0.1,True,5.1263322830200195,0.527516782283783,5.485200881958008,0.517241358757019
16,1,0.8,0.1,False,3.2787299156188965,0.5374720096588135,3.405972957611084,0.5399686694145203
16,1,0.8,0.001,True,0.6636959314346313,0.577740490436554,0.6707791090011597,0.5673981308937073
16,1,0.8,0.001,False,0.6725992560386658,0.5281879305839539,0.6761531233787537,0.5211598873138428
16,1,0.8,0.0001,True,0.6750625967979431,0.5249440670013428,0.6870779395103455,0.5164576768875122
16,1,0.8,0.0001,False,0.6903718113899231,0.5335570573806763,0.6943588256835938,0.5250783562660217
16,2,0.0,0.01,True,0.5354413390159607,0.7146532535552979,0.5466853976249695,0.7147335410118103
16,2,0.0,0.01,False,0.5324791073799133,0.7186800837516785,0.5378414988517761,0.7272727489471436
16,2,0.0,0.1,True,5.852086544036865,0.5,6.146396160125732,0.5
16,2,0.0,0.1,False,8.517106056213379,0.5,8.91086483001709,0.5
16,2,0.0,0.001,True,0.655680239200592,0.5,0.6595158576965332,0.5
16,2,0.0,0.001,False,0.6305536031723022,0.5457494258880615,0.6326560974121094,0.5470219254493713
16,2,0.0,0.0001,True,0.6853604316711426,0.5,0.6866475939750671,0.5
16,2,0.0,0.0001,False,0.687935471534729,0.5,0.6885667443275452,0.5007836818695068
16,2,0.3,0.01,True,0.5811987519264221,0.7105145454406738,0.5870814919471741,0.7139498591423035
16,2,0.3,0.01,False,0.5571751594543457,0.6953020095825195,0.56215500831604,0.684952974319458
16,2,0.3,0.1,True,0.6962913274765015,0.5,0.6982194781303406,0.5
16,2,0.3,0.1,False,0.6946905255317688,0.500223696231842,0.7025101780891418,0.5015674233436584
16,2,0.3,0.001,True,0.6637555956840515,0.5192393660545349,0.666352391242981,0.5125392079353333
16,2,0.3,0.001,False,0.6745545268058777,0.5035794377326965,0.6793737411499023,0.5015674233436584
16,2,0.3,0.0001,True,0.6912328600883484,0.5048098564147949,0.691641092300415,0.503918468952179
16,2,0.3,0.0001,False,0.6799951195716858,0.500223696231842,0.6827986836433411,0.4976488947868347
16,2,0.5,0.01,True,0.5675698518753052,0.690604031085968,0.5719742178916931,0.6818181872367859
16,2,0.5,0.01,False,0.6488602161407471,0.6615212559700012,0.65326327085495,0.653605043888092
16,2,0.5,0.1,True,0.7417423725128174,0.5519015789031982,0.7460609078407288,0.5572100281715393
16,2,0.5,0.1,False,9.31281852722168,0.5,9.576658248901367,0.5
16,2,0.5,0.001,True,0.6818374991416931,0.5092841386795044,0.6876818537712097,0.5094043612480164
16,2,0.5,0.001,False,0.6752341389656067,0.5106263756752014,0.6799348592758179,0.5086206793785095
16,2,0.5,0.0001,True,0.6891623139381409,0.5131990909576416,0.6893407106399536,0.5133228898048401
16,2,0.5,0.0001,False,0.6869968175888062,0.5061521530151367,0.6907227039337158,0.5062695741653442
16,2,0.8,0.01,True,0.660067081451416,0.5570470094680786,0.6711153984069824,0.5485893487930298
16,2,0.8,0.01,False,0.6820831298828125,0.5555928349494934,0.6681900024414062,0.5572100281715393
16,2,0.8,0.1,True,3.6714494228363037,0.5101789832115173,3.8448619842529297,0.5078369975090027
16,2,0.8,0.1,False,0.9528185129165649,0.5038031339645386,0.9772814512252808,0.5047022104263306
16,2,0.8,0.001,True,0.6913464069366455,0.5180089473724365,0.6981320977210999,0.5148902535438538
16,2,0.8,0.001,False,0.6880544424057007,0.5365771651268005,0.6881600022315979,0.5227272510528564
16,2,0.8,0.0001,True,0.6876900792121887,0.5715883374214172,0.6891189813613892,0.5721003413200378
16,2,0.8,0.0001,False,0.6789656281471252,0.5127516984939575,0.6808543801307678,0.5133228898048401
16,3,0.0,0.01,True,0.6563233733177185,0.6306487917900085,0.640418291091919,0.6449843049049377
