n_hidden,n_layers,dropout,lr,bottleneck,train loss,train accuracy,val loss,val accuracy
16,1,0.0,0.01,True,0.41312867403030396,0.8287642598152161,0.41937685012817383,0.8387573957443237
16,1,0.0,0.01,False,0.42471346259117126,0.8211724758148193,0.43227431178092957,0.8491124510765076
16,1,0.0,0.1,True,0.667353630065918,0.7136229276657104,0.6690698266029358,0.7026627063751221
16,1,0.0,0.1,False,0.6960423588752747,0.5,0.6960423588752747,0.5
16,1,0.0,0.001,True,0.6446902751922607,0.5544074177742004,0.6499096751213074,0.5562130212783813
16,1,0.0,0.001,False,0.6593655943870544,0.5210881233215332,0.6573522686958313,0.534023642539978
16,1,0.0,0.0001,True,0.6846181750297546,0.5002108812332153,0.6857979893684387,0.5014792680740356
16,1,0.0,0.0001,False,0.6872345209121704,0.5,0.6902289390563965,0.5
16,1,0.3,0.01,True,0.47953033447265625,0.7895402908325195,0.4749303460121155,0.8121301531791687
16,1,0.3,0.01,False,0.4272431433200836,0.820961594581604,0.41623470187187195,0.8328402638435364
16,1,0.3,0.1,True,0.6941453814506531,0.5,0.6941452026367188,0.5
16,1,0.3,0.1,False,0.7034361362457275,0.5,0.7002540230751038,0.5
16,1,0.3,0.001,True,0.6836095452308655,0.5071699619293213,0.6822580099105835,0.5088757276535034
16,1,0.3,0.001,False,0.6740834712982178,0.5162378549575806,0.6750595569610596,0.5177514553070068
16,1,0.3,0.0001,True,0.716715395450592,0.5,0.7223271727561951,0.5
16,1,0.3,0.0001,False,0.7468503713607788,0.5078026056289673,0.7593202590942383,0.5088757276535034
16,1,0.5,0.01,True,0.6604706048965454,0.5421763062477112,0.6641489267349243,0.5369822382926941
16,1,0.5,0.01,False,0.5341692566871643,0.686630129814148,0.5255666971206665,0.6982248425483704
16,1,0.5,0.1,True,0.7006229758262634,0.5,0.7006229162216187,0.5
16,1,0.5,0.1,False,0.6985196471214294,0.5,0.6985194087028503,0.5
16,1,0.5,0.001,True,0.6839748620986938,0.5035849809646606,0.6857420802116394,0.5044378638267517
16,1,0.5,0.001,False,0.6861319541931152,0.5156052112579346,0.6822894215583801,0.5281065106391907
16,1,0.5,0.0001,True,0.6922315359115601,0.5054829120635986,0.6973035335540771,0.5073964595794678
16,1,0.5,0.0001,False,0.699346661567688,0.5137072801589966,0.6983289122581482,0.5207100510597229
16,1,0.8,0.01,True,0.6744899153709412,0.563686192035675,0.6768071055412292,0.5621301531791687
16,1,0.8,0.01,False,0.7000439763069153,0.5453395247459412,0.6964238882064819,0.5428994297981262
16,1,0.8,0.1,True,1.3518561124801636,0.6075495481491089,1.2973039150238037,0.6139053106307983
16,1,0.8,0.1,False,0.7446770668029785,0.5078026056289673,0.7527245283126831,0.5059171319007874
16,1,0.8,0.001,True,0.6838557124137878,0.5493462681770325,0.6812306642532349,0.5517751574516296
16,1,0.8,0.001,False,0.6788644790649414,0.5552509427070618,0.6813541650772095,0.5606508851051331
16,1,0.8,0.0001,True,0.6764582991600037,0.5573597550392151,0.6742508411407471,0.5473372936248779
16,1,0.8,0.0001,False,0.6903778314590454,0.5352172255516052,0.6868179440498352,0.534023642539978
16,2,0.0,0.01,True,0.47990694642066956,0.756010115146637,0.47176456451416016,0.7825443744659424
16,2,0.0,0.01,False,0.49721360206604004,0.7673977017402649,0.49591466784477234,0.7810651063919067
16,2,0.0,0.1,True,0.7316155433654785,0.5,0.7405171394348145,0.5
16,2,0.0,0.1,False,0.6970024704933167,0.5,0.6982467174530029,0.5
16,2,0.0,0.001,True,0.6590964794158936,0.5118093490600586,0.6620317101478577,0.5088757276535034
16,2,0.0,0.001,False,0.6828162670135498,0.4915647506713867,0.684057891368866,0.49408283829689026
16,2,0.0,0.0001,True,0.6895416975021362,0.5010544061660767,0.6895151734352112,0.5
16,2,0.0,0.0001,False,0.6875752210617065,0.5,0.688360333442688,0.5
16,2,0.3,0.01,True,0.525929868221283,0.7587515711784363,0.5040648579597473,0.7707100510597229
16,2,0.3,0.01,False,0.43406739830970764,0.8089413642883301,0.42646878957748413,0.8150887489318848
16,2,0.3,0.1,True,0.7046260833740234,0.5,0.7081928849220276,0.5
16,2,0.3,0.1,False,1.341551423072815,0.5,1.3765885829925537,0.5
16,2,0.3,0.001,True,0.6830809116363525,0.5,0.6918690204620361,0.5
16,2,0.3,0.001,False,0.675196647644043,0.5065373182296753,0.6758111715316772,0.5073964595794678
16,2,0.3,0.0001,True,0.6830998063087463,0.5189793109893799,0.6825743317604065,0.5251479148864746
16,2,0.3,0.0001,False,0.690945029258728,0.5002108812332153,0.6912643313407898,0.49408283829689026
16,2,0.5,0.01,True,0.6387102603912354,0.68473219871521,0.64738529920578,0.692307710647583
16,2,0.5,0.01,False,0.523560643196106,0.7520033717155457,0.5503904819488525,0.7470414042472839
16,2,0.5,0.1,True,0.6995701789855957,0.5,0.6994035243988037,0.5
16,2,0.5,0.1,False,0.7041012048721313,0.5,0.700197160243988,0.5
16,2,0.5,0.001,True,0.6948418021202087,0.5103331804275513,0.6923812031745911,0.5147929191589355
16,2,0.5,0.001,False,0.6905663013458252,0.5269928574562073,0.6869091391563416,0.534023642539978
16,2,0.5,0.0001,True,0.6939546465873718,0.5086461305618286,0.6988336443901062,0.5103550553321838
16,2,0.5,0.0001,False,0.684928834438324,0.5080134868621826,0.6868306994438171,0.5103550553321838
16,2,0.8,0.01,True,0.6602594256401062,0.6062842607498169,0.6627306342124939,0.6050295829772949
16,2,0.8,0.01,False,0.684938371181488,0.5295234322547913,0.6973705291748047,0.5414201021194458
16,2,0.8,0.1,True,0.6968578100204468,0.5,0.6962965726852417,0.5
16,2,0.8,0.1,False,0.7071720361709595,0.5016870498657227,0.7003519535064697,0.5
16,2,0.8,0.001,True,0.7048512101173401,0.564318835735321,0.6971207857131958,0.5532544255256653
16,2,0.8,0.001,False,0.6965401768684387,0.5461830496788025,0.7041183114051819,0.5443786978721619
16,2,0.8,0.0001,True,0.6823941469192505,0.6239982843399048,0.6808223128318787,0.6139053106307983
16,2,0.8,0.0001,False,0.7033281326293945,0.5672711730003357,0.7048307657241821,0.5488165616989136
16,3,0.0,0.01,True,0.5003505349159241,0.7606495022773743,0.5049290060997009,0.776627242565155
16,3,0.0,0.01,False,0.4107765257358551,0.816533088684082,0.38679182529449463,0.8491124510765076
16,3,0.0,0.1,True,0.6967076063156128,0.5,0.6971946358680725,0.5
16,3,0.0,0.1,False,0.691318929195404,0.588570237159729,0.6925990581512451,0.5872781276702881
16,3,0.0,0.001,True,0.6633287668228149,0.50632643699646,0.6652103662490845,0.5059171319007874
16,3,0.0,0.001,False,0.6549690365791321,0.5105440616607666,0.6573052406311035,0.5147929191589355
16,3,0.0,0.0001,True,0.8211684823036194,0.5,0.8296151161193848,0.5
16,3,0.0,0.0001,False,0.6874812841415405,0.500632643699646,0.6879221796989441,0.5
16,3,0.3,0.01,True,0.622173547744751,0.584141731262207,0.6215795874595642,0.5961538553237915
16,3,0.3,0.01,False,0.5229869484901428,0.7657106518745422,0.5235466361045837,0.773668646812439
16,3,0.3,0.1,True,0.6938363313674927,0.5092787742614746,0.6938671469688416,0.5088757276535034
16,3,0.3,0.1,False,1.3206738233566284,0.5,1.3087998628616333,0.5
16,3,0.3,0.001,True,0.6816521883010864,0.5,0.6822464466094971,0.5
16,3,0.3,0.001,False,0.6848507523536682,0.5002108812332153,0.6866642236709595,0.49852070212364197
16,3,0.3,0.0001,True,0.6925017833709717,0.507591724395752,0.6932753920555115,0.5029585957527161
16,3,0.3,0.0001,False,0.6869807839393616,0.5,0.692264199256897,0.5
16,3,0.5,0.01,True,0.6380709409713745,0.564951479434967,0.6600037217140198,0.5784023404121399
16,3,0.5,0.01,False,0.5844596028327942,0.7619147896766663,0.5759914517402649,0.7692307829856873
16,3,0.5,0.1,True,0.7064256072044373,0.5,0.7713562846183777,0.5
16,3,0.5,0.1,False,1.900476098060608,0.5156052112579346,1.8023616075515747,0.5192307829856873
16,3,0.5,0.001,True,0.6789655089378357,0.5459721684455872,0.6862684488296509,0.5428994297981262
16,3,0.5,0.001,False,0.6869990229606628,0.5415436625480652,0.6860712170600891,0.5473372936248779
16,3,0.5,0.0001,True,0.702060341835022,0.5407001376152039,0.7078779935836792,0.534023642539978
16,3,0.5,0.0001,False,0.6913451552391052,0.508224368095398,0.6904645562171936,0.5118343234062195
16,3,0.8,0.01,True,0.6760376691818237,0.508224368095398,0.6819915771484375,0.5073964595794678
16,3,0.8,0.01,False,0.7118133306503296,0.5067481994628906,0.7093514204025269,0.5103550553321838
16,3,0.8,0.1,True,0.6966899633407593,0.5,0.6966134309768677,0.5
