n_hidden,n_layers,dropout,lr,bottleneck,train loss,train accuracy,val loss,val accuracy
16,3,0.3,0.1,True,4.177544593811035,0.5014868378639221,4.193832874298096,0.5012489557266235
16,3,0.3,0.1,False,0.973849892616272,0.5013917088508606,0.9745990633964539,0.5017485618591309
16,3,0.3,0.001,True,0.6705931425094604,0.5041512846946716,0.6713660359382629,0.5034137964248657
16,3,0.3,0.001,False,0.6786973476409912,0.49877482652664185,0.6791998147964478,0.4990008473396301
16,3,0.3,0.0001,True,0.6929541826248169,0.5016058087348938,0.6929604411125183,0.5017485618591309
16,3,0.3,0.0001,False,0.6905694007873535,0.5000713467597961,0.6906888484954834,0.5
16,3,0.5,0.01,True,0.500346302986145,0.7256333827972412,0.5011747479438782,0.7282264828681946
16,3,0.5,0.01,False,0.47994959354400635,0.725276529788971,0.47942256927490234,0.7275603413581848
16,3,0.5,0.1,True,0.6944250464439392,0.5003687143325806,0.6943914890289307,0.5007493495941162
16,3,0.5,0.1,False,0.7108218669891357,0.5106102228164673,0.7108643054962158,0.5104912519454956
16,3,0.5,0.001,True,0.6753543615341187,0.5048055052757263,0.6773095726966858,0.5047460198402405
16,3,0.5,0.001,False,0.674042284488678,0.5043416023254395,0.6743022203445435,0.5048292875289917
16,3,0.5,0.0001,True,0.6930487155914307,0.5000951290130615,0.6930802464485168,0.5
16,3,0.5,0.0001,False,0.6925626993179321,0.502295732498169,0.6925537586212158,0.5024146437644958
16,3,0.8,0.01,True,0.6855134963989258,0.5397644639015198,0.6865100860595703,0.5402997732162476
16,3,0.8,0.01,False,0.5345285534858704,0.7253122329711914,0.5368615388870239,0.7314737439155579
16,3,0.8,0.1,True,0.6967360973358154,0.5098251700401306,0.6975410580635071,0.5092422962188721
16,3,0.8,0.1,False,1.137839913368225,0.5084453225135803,1.1660892963409424,0.5093255639076233
16,3,0.8,0.001,True,0.6866338849067688,0.5461163520812988,0.6870360374450684,0.5437968373298645
16,3,0.8,0.001,False,0.6908743977546692,0.5040085911750793,0.6904885768890381,0.5037468671798706
16,3,0.8,0.0001,True,0.6931427717208862,0.5118591785430908,0.6931390166282654,0.5124896168708801
16,3,0.8,0.0001,False,0.6923829317092896,0.5115141868591309,0.6924180388450623,0.5116569399833679
16,4,0.0,0.01,True,0.5105803608894348,0.7233139276504517,0.5095758438110352,0.7248126268386841
16,4,0.0,0.01,False,0.45359331369400024,0.7260854244232178,0.4534899592399597,0.7278101444244385
16,4,0.0,0.1,True,0.661045253276825,0.7170334458351135,0.661092221736908,0.7180683016777039
16,4,0.0,0.1,False,3.3047292232513428,0.5,3.3111624717712402,0.5
16,4,0.0,0.001,True,0.6646773815155029,0.6334364414215088,0.6653698682785034,0.6284762620925903
16,4,0.0,0.001,False,0.643722414970398,0.504389226436615,0.6442047953605652,0.5034137964248657
16,4,0.0,0.0001,True,0.692612886428833,0.5,0.6926285624504089,0.5
16,4,0.0,0.0001,False,0.690229058265686,0.5,0.6902952790260315,0.5
16,4,0.3,0.01,True,0.5292119979858398,0.7277030944824219,0.5247839689254761,0.7279766798019409
16,4,0.3,0.01,False,0.4695955216884613,0.7252051830291748,0.4693104028701782,0.7265611886978149
16,4,0.3,0.1,True,0.6933048963546753,0.5,0.6933133006095886,0.5
16,4,0.3,0.1,False,19.132362365722656,0.5,19.076488494873047,0.5
16,4,0.3,0.001,True,0.6722561717033386,0.5,0.6726604700088501,0.5
16,4,0.3,0.001,False,0.6786452531814575,0.5168907046318054,0.6794272661209106,0.51348876953125
16,4,0.3,0.0001,True,0.6931471228599548,0.5,0.6931471228599548,0.5
16,4,0.3,0.0001,False,0.6925048828125,0.5012251734733582,0.6925663948059082,0.5016652941703796
16,4,0.5,0.01,True,0.67432701587677,0.5042464733123779,0.675552487373352,0.503913402557373
16,4,0.5,0.01,False,0.484864741563797,0.7275246977806091,0.4810393154621124,0.7296419739723206
16,4,0.5,0.1,True,0.6929894089698792,0.5,0.692985475063324,0.5
16,4,0.5,0.1,False,20.877656936645508,0.5033543705940247,20.950519561767578,0.5044130086898804
16,4,0.5,0.001,True,0.6930908560752869,0.5,0.6930979490280151,0.5
16,4,0.5,0.001,False,0.6844324469566345,0.5064470171928406,0.6847774982452393,0.5063280463218689
16,4,0.5,0.0001,True,0.6931473612785339,0.496764600276947,0.6931473016738892,0.4955037534236908
16,4,0.5,0.0001,False,0.6920526027679443,0.505994975566864,0.6921253800392151,0.5061615109443665
16,4,0.8,0.01,True,0.6877041459083557,0.5020459294319153,0.6878371238708496,0.5017485618591309
16,4,0.8,0.01,False,0.5671669840812683,0.7240513563156128,0.5757438540458679,0.7253955006599426
16,4,0.8,0.1,True,0.6960052847862244,0.5,0.6960052251815796,0.5
16,4,0.8,0.1,False,0.7320250868797302,0.5082431435585022,0.7327045798301697,0.5089924931526184
16,4,0.8,0.001,True,0.6931395530700684,0.5098370313644409,0.6931393146514893,0.510657787322998
16,4,0.8,0.001,False,0.6811677813529968,0.5094920992851257,0.6824284791946411,0.5079100728034973
16,4,0.8,0.0001,True,0.6924002766609192,0.5000237822532654,0.6924523115158081,0.5
16,4,0.8,0.0001,False,0.6939373016357422,0.5062685608863831,0.6934522390365601,0.506744384765625
16,5,0.0,0.01,True,0.5197227597236633,0.7262281179428101,0.518781840801239,0.7258118391036987
16,5,0.0,0.01,False,0.47969526052474976,0.7249673008918762,0.4808570444583893,0.7264779210090637
16,5,0.0,0.1,True,0.6931473612785339,0.5,0.6931473016738892,0.5
16,5,0.0,0.1,False,0.7423830032348633,0.5,0.7440392374992371,0.5
16,5,0.0,0.001,True,0.6931473612785339,0.5,0.6931473016738892,0.5
16,5,0.0,0.001,False,0.6511746644973755,0.7176995277404785,0.6513808369636536,0.7156535983085632
16,5,0.0,0.0001,True,0.6924739480018616,0.5,0.6924938559532166,0.5
16,5,0.0,0.0001,False,0.6921519041061401,0.5,0.6921759247779846,0.5
16,5,0.3,0.01,True,0.6931465864181519,0.5012013912200928,0.6931463479995728,0.5019983053207397
16,5,0.3,0.01,False,0.4844191074371338,0.7254312038421631,0.4854033589363098,0.726977527141571
16,5,0.3,0.1,True,0.6932333707809448,0.5,0.6932307481765747,0.5
16,5,0.3,0.1,False,20.473031997680664,0.5,20.433433532714844,0.5
16,5,0.3,0.001,True,0.6857184171676636,0.5,0.6860871315002441,0.5
16,5,0.3,0.001,False,0.6465905904769897,0.5035803318023682,0.6473526358604431,0.5033305287361145
16,5,0.3,0.0001,True,0.6931546330451965,0.5140715837478638,0.693155825138092,0.5144046545028687
16,5,0.3,0.0001,False,0.6929917335510254,0.5,0.6929947733879089,0.5
16,5,0.5,0.01,True,0.6781862378120422,0.5304151177406311,0.6783187389373779,0.530890941619873
16,5,0.5,0.01,False,0.565933883190155,0.7362555265426636,0.5635619759559631,0.7393006086349487
16,5,0.5,0.1,True,0.693364679813385,0.5,0.6933518648147583,0.5
16,5,0.5,0.1,False,0.7289395928382874,0.5000475645065308,0.7295479774475098,0.5
16,5,0.5,0.001,True,0.6931471824645996,0.5,0.6931471228599548,0.5
16,5,0.5,0.001,False,0.6800762414932251,0.5004163384437561,0.6805556416511536,0.5003330707550049
16,5,0.5,0.0001,True,0.6931473612785339,0.5,0.6931473016738892,0.5
16,5,0.5,0.0001,False,0.6930252313613892,0.500261664390564,0.6930282115936279,0.500666081905365
16,5,0.8,0.01,True,0.6925994753837585,0.5,0.6926440596580505,0.5
16,5,0.8,0.01,False,0.6481115221977234,0.5356964468955994,0.6512731313705444,0.5384679436683655
16,5,0.8,0.1,True,0.694725513458252,0.5,0.6947255730628967,0.5
16,5,0.8,0.1,False,0.692621111869812,0.5031640529632568,0.7014076709747314,0.5040799379348755
16,5,0.8,0.001,True,0.6931464672088623,0.5,0.6931463479995728,0.5
16,5,0.8,0.001,False,0.6902283430099487,0.5137979984283447,0.6902015805244446,0.5151540637016296
16,5,0.8,0.0001,True,0.6931473612785339,0.5000832676887512,0.6931473016738892,0.5002498030662537
16,5,0.8,0.0001,False,0.6931915283203125,0.514297604560852,0.6932084560394287,0.5158201456069946
32,1,0.0,0.01,True,0.509380042552948,0.7260616421699524,0.5080714225769043,0.7277268767356873
32,1,0.0,0.01,False,0.399946391582489,0.8322945237159729,0.4008304476737976,0.8343047499656677
32,1,0.0,0.1,True,2.954663038253784,0.5,2.9664809703826904,0.5
32,1,0.0,0.1,False,0.7018802165985107,0.5,0.7031562328338623,0.5
32,1,0.0,0.001,True,0.6137189269065857,0.5270964503288269,0.6137657761573792,0.5277268886566162
32,1,0.0,0.001,False,0.6092163920402527,0.5576781034469604,0.6093770861625671,0.5554537773132324
32,1,0.0,0.0001,True,0.6805055737495422,0.5042226910591125,0.6813885569572449,0.5022481083869934
32,1,0.0,0.0001,False,0.6840686202049255,0.5000594854354858,0.6847943067550659,0.5000832676887512
32,1,0.3,0.01,True,0.4042181968688965,0.7943499684333801,0.40246084332466125,0.7981681823730469
32,1,0.3,0.01,False,0.43972963094711304,0.7289996147155762,0.4384077191352844,0.7309741973876953
32,1,0.3,0.1,True,0.7016327977180481,0.5,0.7016327381134033,0.5
32,1,0.3,0.1,False,4.442721843719482,0.5006780028343201,4.4755940437316895,0.5004996061325073
32,1,0.3,0.001,True,0.6090317368507385,0.539455235004425,0.6091650128364563,0.5417152643203735
32,1,0.3,0.001,False,0.6026582717895508,0.5616034269332886,0.6023167371749878,0.564529538154602
32,1,0.3,0.0001,True,0.6876376867294312,0.500535249710083,0.6879915595054626,0.5004996061325073
32,1,0.3,0.0001,False,0.6871140003204346,0.5,0.6876063346862793,0.5001665353775024
32,1,0.5,0.01,True,0.40987133979797363,0.7916498184204102,0.40970489382743835,0.7906744480133057
32,1,0.5,0.01,False,0.4906684458255768,0.7319733500480652,0.4907638430595398,0.733721911907196
32,1,0.5,0.1,True,1.0782761573791504,0.5003568530082703,1.0799592733383179,0.5002498030662537
32,1,0.5,0.1,False,0.7351606488227844,0.5000119209289551,0.7360848188400269,0.5
32,1,0.5,0.001,True,0.6186219453811646,0.5283691883087158,0.6188373565673828,0.5302248001098633
32,1,0.5,0.001,False,0.6252553462982178,0.524146556854248,0.6251852512359619,0.5261448621749878
32,1,0.5,0.0001,True,0.6844977140426636,0.5003687143325806,0.685238778591156,0.5004163384437561
32,1,0.5,0.0001,False,0.6880149841308594,0.5025573968887329,0.6884022355079651,0.5024146437644958
32,1,0.8,0.01,True,0.453947514295578,0.7322231531143188,0.45623427629470825,0.733721911907196
32,1,0.8,0.01,False,0.43014103174209595,0.7707267999649048,0.4293513596057892,0.7741881608963013
32,1,0.8,0.1,True,40.02653884887695,0.5,40.295326232910156,0.5000832676887512
32,1,0.8,0.1,False,35.24142837524414,0.5073153376579285,35.43305587768555,0.5064113140106201
32,1,0.8,0.001,True,0.6768600344657898,0.5049482583999634,0.6770837306976318,0.5054121613502502
32,1,0.8,0.001,False,0.6760872602462769,0.5070893168449402,0.6769752502441406,0.5064945816993713
32,1,0.8,0.0001,True,0.6826795339584351,0.5098965167999268,0.6829195022583008,0.5114904046058655
32,1,0.8,0.0001,False,0.6848375797271729,0.5029023289680481,0.6852392554283142,0.5032473206520081
32,2,0.0,0.01,True,0.45516836643218994,0.7265493273735046,0.45477724075317383,0.728393018245697
32,2,0.0,0.01,False,0.44971275329589844,0.7259069681167603,0.44909363985061646,0.727643609046936
32,2,0.0,0.1,True,75.15293884277344,0.5,75.35836791992188,0.5
32,2,0.0,0.1,False,114.57774353027344,0.5,114.82366943359375,0.5
32,2,0.0,0.001,True,0.6284642219543457,0.5164981484413147,0.6288982629776001,0.5182347893714905
32,2,0.0,0.001,False,0.5974807143211365,0.5416795611381531,0.5977644324302673,0.5433804988861084
32,2,0.0,0.0001,True,0.6805716156959534,0.5007493495941162,0.6811804175376892,0.500666081905365
32,2,0.0,0.0001,False,0.6767404675483704,0.5,0.6775292754173279,0.5
32,2,0.3,0.01,True,0.4629881978034973,0.7271440625190735,0.46232473850250244,0.7278934121131897
32,2,0.3,0.01,False,0.42706477642059326,0.7354228496551514,0.42732343077659607,0.738634467124939
32,2,0.3,0.1,True,37.39891052246094,0.5,37.57667922973633,0.5
32,2,0.3,0.1,False,89.02831268310547,0.5,89.21805572509766,0.5
32,2,0.3,0.001,True,0.6243999004364014,0.516855001449585,0.6252912282943726,0.5164030194282532
32,2,0.3,0.001,False,0.5956862568855286,0.5662423968315125,0.5960176587104797,0.5632805824279785
32,2,0.3,0.0001,True,0.6851073503494263,0.49845367670059204,0.685431957244873,0.5000832676887512
32,2,0.3,0.0001,False,0.6825591325759888,0.49939337372779846,0.6829884052276611,0.5000832676887512
32,2,0.5,0.01,True,0.4715089499950409,0.7261210680007935,0.4715421795845032,0.7284762859344482
32,2,0.5,0.01,False,0.465302437543869,0.7283216118812561,0.46452656388282776,0.7308909296989441
32,2,0.5,0.1,True,40.262569427490234,0.5013084411621094,40.223388671875,0.5016652941703796
32,2,0.5,0.1,False,2.3182899951934814,0.5,2.3196170330047607,0.5
32,2,0.5,0.001,True,0.6818662285804749,0.5031640529632568,0.6830062866210938,0.5031640529632568
32,2,0.5,0.001,False,0.6132932901382446,0.5304626822471619,0.6138116717338562,0.5296419858932495
32,2,0.5,0.0001,True,0.6905328631401062,0.5038658380508423,0.6906887292861938,0.5032473206520081
32,2,0.5,0.0001,False,0.6900346279144287,0.5031878352165222,0.6902197599411011,0.5025811791419983
32,2,0.8,0.01,True,0.46233931183815,0.788343071937561,0.45702502131462097,0.795087456703186
32,2,0.8,0.01,False,0.5150203108787537,0.7178541421890259,0.5168906450271606,0.718401312828064
32,2,0.8,0.1,True,0.9921308159828186,0.5249553918838501,0.9855284690856934,0.5239800214767456
32,2,0.8,0.1,False,20.581050872802734,0.5025336146354675,20.5313777923584,0.5025811791419983
32,2,0.8,0.001,True,0.6792052388191223,0.516855001449585,0.6797635555267334,0.5176519751548767
32,2,0.8,0.001,False,0.6675927042961121,0.5058046579360962,0.6686854362487793,0.5064945816993713
32,2,0.8,0.0001,True,0.6855202317237854,0.5031521320343018,0.6869075298309326,0.5030807852745056
32,2,0.8,0.0001,False,0.6878700256347656,0.5136790871620178,0.6883424520492554,0.5131556987762451
32,3,0.0,0.01,True,0.42069369554519653,0.7311407327651978,0.4199028015136719,0.7328892350196838
32,3,0.0,0.01,False,0.4660152494907379,0.7261092066764832,0.46477097272872925,0.7275603413581848
32,3,0.0,0.1,True,4.864748954772949,0.5,4.875439643859863,0.5
32,3,0.0,0.1,False,65.9873275756836,0.5,66.17596435546875,0.5
32,3,0.0,0.001,True,0.6659870743751526,0.5015820264816284,0.6667844653129578,0.5017485618591309
32,3,0.0,0.001,False,0.5959250926971436,0.5510408282279968,0.5957416892051697,0.5529558658599854
32,3,0.0,0.0001,True,0.6847980618476868,0.5,0.6851443648338318,0.5
32,3,0.0,0.0001,False,0.6840449571609497,0.5,0.684514045715332,0.5
32,3,0.3,0.01,True,0.47520989179611206,0.7245391011238098,0.4739939272403717,0.72589510679245
32,3,0.3,0.01,False,0.6889898777008057,0.5073271989822388,0.6890445351600647,0.508825957775116
32,3,0.3,0.1,True,0.6971748471260071,0.5098965167999268,0.6968279480934143,0.5121565461158752
32,3,0.3,0.1,False,108.38774871826172,0.5,108.592041015625,0.5
32,3,0.3,0.001,True,0.6807516813278198,0.5,0.6814496517181396,0.5
32,3,0.3,0.001,False,0.6757863759994507,0.5001070499420166,0.6767140030860901,0.5000832676887512
32,3,0.3,0.0001,True,0.691545844078064,0.5059236288070679,0.691602885723114,0.5066611170768738
32,3,0.3,0.0001,False,0.6885680556297302,0.5001189708709717,0.6887825131416321,0.5000832676887512
32,3,0.5,0.01,True,0.4642360806465149,0.728797435760498,0.461886465549469,0.7313905358314514
32,3,0.5,0.01,False,0.6886598467826843,0.501546323299408,0.6888322234153748,0.501415491104126
32,3,0.5,0.1,True,4.747398853302002,0.5079576373100281,4.756688594818115,0.508159875869751
32,3,0.5,0.1,False,88.49667358398438,0.5,88.6470718383789,0.5
32,3,0.5,0.001,True,0.6716287136077881,0.5030093789100647,0.6731966733932495,0.5026644468307495
32,3,0.5,0.001,False,0.579716682434082,0.6116807460784912,0.5789477825164795,0.6119900345802307
32,3,0.5,0.0001,True,0.6929357647895813,0.5236945152282715,0.6929396390914917,0.5240632891654968
32,3,0.5,0.0001,False,0.6910891532897949,0.5027952790260315,0.6911816000938416,0.5025811791419983
32,3,0.8,0.01,True,0.4713835120201111,0.7261448502540588,0.4695754051208496,0.7261448502540588
32,3,0.8,0.01,False,0.6032316088676453,0.7303199768066406,0.6021310091018677,0.7327227592468262
32,3,0.8,0.1,True,0.7565712332725525,0.5006304383277893,0.7571038603782654,0.5005828738212585
32,3,0.8,0.1,False,13.932612419128418,0.5,13.955229759216309,0.5
32,3,0.8,0.001,True,0.6851445436477661,0.5073153376579285,0.6871722340583801,0.5080766081809998
32,3,0.8,0.001,False,0.6807102560997009,0.5014273524284363,0.6811600923538208,0.501415491104126
32,3,0.8,0.0001,True,0.6927608251571655,0.5160104632377625,0.692801833152771,0.5168192982673645
32,3,0.8,0.0001,False,0.6835172176361084,0.5028785467147827,0.6839033961296082,0.5024146437644958
32,4,0.0,0.01,True,0.43092432618141174,0.730819582939148,0.4308997392654419,0.7333055734634399
32,4,0.0,0.01,False,0.6904628872871399,0.5259189009666443,0.6904832720756531,0.5288093090057373
32,4,0.0,0.1,True,2.117548704147339,0.5,2.120447874069214,0.5
32,4,0.0,0.1,False,87.80998992919922,0.5,87.9903793334961,0.5
32,4,0.0,0.001,True,0.6780709028244019,0.5,0.6784650087356567,0.5
32,4,0.0,0.001,False,0.6069387197494507,0.5424765348434448,0.6066837906837463,0.5426311492919922
32,4,0.0,0.0001,True,0.6930860877037048,0.5086118578910828,0.6930868029594421,0.5097419023513794
32,4,0.0,0.0001,False,0.6889371871948242,0.5,0.6890289187431335,0.5
32,4,0.3,0.01,True,0.47148391604423523,0.7292256355285645,0.4689830541610718,0.7306411266326904
32,4,0.3,0.01,False,0.6921203136444092,0.5,0.6921731233596802,0.5
32,4,0.3,0.1,True,0.7025138139724731,0.5040204524993896,0.7038454413414001,0.5039966702461243
32,4,0.3,0.1,False,180.8177947998047,0.5,180.8800811767578,0.5
32,4,0.3,0.001,True,0.6760638952255249,0.5022600293159485,0.6767197847366333,0.5019983053207397
32,4,0.3,0.001,False,0.6050507426261902,0.5206732749938965,0.6061620116233826,0.5213155746459961
32,4,0.3,0.0001,True,0.6923726201057434,0.5057452321052551,0.6924192309379578,0.5052456259727478
32,4,0.3,0.0001,False,0.6920789480209351,0.5,0.6921291351318359,0.5
32,4,0.5,0.01,True,0.5081820487976074,0.7293208241462708,0.504563570022583,0.7325562238693237
32,4,0.5,0.01,False,0.6812463998794556,0.5135006308555603,0.6814430952072144,0.5142381191253662
32,4,0.5,0.1,True,1.8087365627288818,0.5118829607963562,1.8225276470184326,0.5103247165679932
32,4,0.5,0.1,False,179.1766815185547,0.5,179.68226623535156,0.5
32,4,0.5,0.001,True,0.6610764265060425,0.5027952790260315,0.6613909602165222,0.5034970641136169
32,4,0.5,0.001,False,0.6479551792144775,0.5094206929206848,0.6484480500221252,0.5101581811904907
32,4,0.5,0.0001,True,0.6931192278862,0.5285833477973938,0.6931185126304626,0.5299749970436096
32,4,0.5,0.0001,False,0.6909427046775818,0.5007137060165405,0.6911110877990723,0.5005828738212585
32,4,0.8,0.01,True,0.676764965057373,0.6134530901908875,0.6772250533103943,0.6134054660797119
32,4,0.8,0.01,False,0.5517032146453857,0.7436659932136536,0.5452170372009277,0.7479600310325623
32,4,0.8,0.1,True,0.6819784045219421,0.5112049579620361,0.6819111704826355,0.5086594223976135
32,4,0.8,0.1,False,0.6958218216896057,0.5000237822532654,0.6957921385765076,0.5
32,4,0.8,0.001,True,0.6877224445343018,0.5162007808685303,0.6878402829170227,0.518068253993988
32,4,0.8,0.001,False,0.6804758310317993,0.5025454759597778,0.6815052628517151,0.5021648406982422
32,4,0.8,0.0001,True,0.6919703483581543,0.5023789405822754,0.6920207142829895,0.5021648406982422
32,4,0.8,0.0001,False,0.6923643946647644,0.508968710899353,0.6922821998596191,0.5097419023513794
32,5,0.0,0.01,True,0.5023146271705627,0.7249197363853455,0.5009065270423889,0.7263113856315613
32,5,0.0,0.01,False,0.6884660124778748,0.5,0.6885053515434265,0.5
32,5,0.0,0.1,True,0.6931473612785339,0.5,0.6931473016738892,0.5
32,5,0.0,0.1,False,30.764232635498047,0.5,30.776147842407227,0.5
32,5,0.0,0.001,True,0.6750447750091553,0.5007017850875854,0.6755444407463074,0.5005828738212585
32,5,0.0,0.001,False,0.6087990999221802,0.5284048914909363,0.608904242515564,0.5278101563453674
