train_loss,train_acc,val_loss,val_acc
0.6823534369468689,0.5000133514404297,0.6825478076934814,0.5
0.7463274598121643,0.5,0.7469642162322998,0.5
0.6796340942382812,0.5001869201660156,0.6799673438072205,0.5000934600830078
0.7106161117553711,0.5,0.7110421657562256,0.5
0.6926630139350891,0.5000400543212891,0.6931047439575195,0.5
0.6824729442596436,0.500213623046875,0.6828547716140747,0.5000934600830078
0.6784088015556335,0.5000801086425781,0.6787781119346619,0.5105627179145813
0.6732842922210693,0.5983444452285767,0.6737498641014099,0.5981491804122925
0.6703765392303467,0.5,0.6710190176963806,0.5
0.6654564142227173,0.5000267028808594,0.666146457195282,0.5
0.6587429642677307,0.5002803802490234,0.6593964695930481,0.5005608797073364
0.6515935659408569,0.5011081695556641,0.6522096991539001,0.5012151598930359
0.6432283520698547,0.5025233626365662,0.6438614130020142,0.5025238394737244
0.6339636445045471,0.5048598051071167,0.6346842050552368,0.5047672390937805
0.6243385076522827,0.5078371167182922,0.6251741051673889,0.5065432786941528
0.6133732199668884,0.5146061182022095,0.6141915917396545,0.5126191973686218
0.6013516187667847,0.5321362018585205,0.6019770503044128,0.5312207937240601
0.5894314050674438,0.5688251256942749,0.589883029460907,0.5694522261619568
0.5763784646987915,0.6248865127563477,0.5766891837120056,0.627687394618988
0.562214195728302,0.6635647416114807,0.5625367164611816,0.6668536067008972
0.5465445518493652,0.6819359064102173,0.5467221736907959,0.6840531229972839
0.5317484140396118,0.7140988111495972,0.5315735340118408,0.7162086367607117
0.5192773938179016,0.7145928144454956,0.5189497470855713,0.717984676361084
0.5108500123023987,0.717970609664917,0.5106727480888367,0.7209758758544922
0.5061021447181702,0.7154338955879211,0.5055744647979736,0.7190129160881042
0.5054373741149902,0.7145260572433472,0.5045526027679443,0.7188259363174438
0.5056414604187012,0.7185580730438232,0.5054242014884949,0.7227519154548645
0.5014519691467285,0.7152069211006165,0.5005741119384766,0.7195737361907959
0.4994974434375763,0.7108811736106873,0.4979977309703827,0.7168629765510559
0.49801507592201233,0.7100266814231873,0.49652183055877686,0.7158347368240356
0.4978080093860626,0.7120694518089294,0.4965278208255768,0.7159281969070435
0.49842554330825806,0.713591456413269,0.49722233414649963,0.7166759967803955
0.4958899915218353,0.7125633955001831,0.49449101090431213,0.7154608368873596
0.49424290657043457,0.7114419341087341,0.4925069510936737,0.7148064970970154
0.4936513900756836,0.7116822600364685,0.49176859855651855,0.7152738571166992
0.49244028329849243,0.7145928144454956,0.4907648265361786,0.717610776424408
0.4909288287162781,0.715781033039093,0.48930472135543823,0.7190129160881042
0.4878363311290741,0.7159412503242493,0.4859144687652588,0.7186390161514282
0.48742368817329407,0.7155941128730774,0.4852771759033203,0.718732476234436
0.48551416397094727,0.7191855907440186,0.48336857557296753,0.7229388952255249
0.48452383279800415,0.7222830653190613,0.4824129343032837,0.7272387146949768
0.48314356803894043,0.7234312295913696,0.4807775616645813,0.7292017340660095
0.48272863030433655,0.7215887904167175,0.4799271523952484,0.7270517945289612
0.48229482769966125,0.7241655588150024,0.4793601930141449,0.7291082739830017
0.4813452363014221,0.7306675314903259,0.47857725620269775,0.7329407334327698
0.48086944222450256,0.7329506278038025,0.47813132405281067,0.7334080934524536
0.48017972707748413,0.7328972220420837,0.4772647023200989,0.733595073223114
0.4797898828983307,0.7338317632675171,0.47678741812705994,0.733221173286438
0.47856777906417847,0.7373698353767395,0.47563832998275757,0.7364928126335144
0.4780287742614746,0.7400801181793213,0.47508591413497925,0.7397644519805908
0.4770753085613251,0.7398130893707275,0.4739445149898529,0.7386427521705627
0.4762594997882843,0.7405874729156494,0.4731207489967346,0.7394840121269226
0.47488933801651,0.7404673099517822,0.47199416160583496,0.7404187917709351
0.47390714287757874,0.741855800151825,0.4711456596851349,0.7412600517272949
0.47247934341430664,0.7413484454154968,0.4696319103240967,0.7406991720199585
0.4708760678768158,0.7429105639457703,0.46797361969947815,0.742381751537323
0.46907898783683777,0.7445794343948364,0.46624451875686646,0.7441577911376953
0.46707406640052795,0.7448598146438599,0.46424195170402527,0.7440643310546875
0.464694082736969,0.746048092842102,0.46174052357673645,0.7446251511573792
0.4622390866279602,0.7506942749023438,0.45921191573143005,0.7502337098121643
0.45937615633010864,0.7590654492378235,0.45628368854522705,0.757992148399353
0.45669078826904297,0.7632443308830261,0.45338019728660583,0.7621985673904419
0.453914076089859,0.7693191170692444,0.45031511783599854,0.7683679461479187
0.4517499804496765,0.7763551473617554,0.4478953182697296,0.7774350643157959
0.45033153891563416,0.7858477830886841,0.44621896743774414,0.7876238822937012
0.4498554468154907,0.7900534272193909,0.44537878036499023,0.7934193015098572
0.4505293071269989,0.7909078598022461,0.4456177055835724,0.7955692410469055
0.4515436589717865,0.7923498153686523,0.4463880658149719,0.796877920627594
0.4522289037704468,0.7915487289428711,0.4469641447067261,0.7951018810272217
