train_loss,train_acc,val_loss,val_acc
0.6494016647338867,0.5001417398452759,0.6531230807304382,0.5
0.5983791351318359,0.5269274115562439,0.603782594203949,0.5268389582633972
0.5633979439735413,0.6580215692520142,0.5704513192176819,0.6620278358459473
0.5262899398803711,0.7199546694755554,0.532244086265564,0.7335984110832214
0.5032919645309448,0.7344104051589966,0.5077715516090393,0.7435387969017029
0.5045115947723389,0.7420634627342224,0.5094411969184875,0.7455268502235413
0.5031585097312927,0.7471655607223511,0.5068691968917847,0.7425447106361389
0.4931458532810211,0.7475907206535339,0.49841970205307007,0.7405566573143005
0.4821987748146057,0.7528344392776489,0.4903002083301544,0.749502956867218
0.4755176305770874,0.7613378763198853,0.48488783836364746,0.7594433426856995
0.4720739722251892,0.7675737142562866,0.4813673496246338,0.7703777551651001
0.4695926904678345,0.7755101919174194,0.4790297746658325,0.7733598351478577
0.46688151359558105,0.7813208699226379,0.47720006108283997,0.781312108039856
0.4642849266529083,0.7852891087532043,0.4748852252960205,0.7912524938583374
0.46166136860847473,0.7869898080825806,0.4713401198387146,0.7932405471801758
0.45941951870918274,0.7878401279449463,0.4684688448905945,0.7932405471801758
0.45704883337020874,0.7913832068443298,0.4667820334434509,0.794234573841095
0.45500025153160095,0.7923752665519714,0.4656229019165039,0.7922465205192566
0.4524092674255371,0.7962018251419067,0.4633612334728241,0.7932405471801758
0.4497154653072357,0.7994614243507385,0.4609452486038208,0.7962226867675781
0.4469320476055145,0.8018707633018494,0.4590490162372589,0.7922465205192566
0.44450291991233826,0.8045634627342224,0.4578256905078888,0.7902584671974182
0.4428018629550934,0.8054138422012329,0.45699334144592285,0.7912524938583374
0.4417131245136261,0.8054138422012329,0.45652085542678833,0.794234573841095
0.4410613477230072,0.8065476417541504,0.45676255226135254,0.789264440536499
0.4403960704803467,0.8082482814788818,0.4574737846851349,0.7912524938583374
0.43958422541618347,0.8095238208770752,0.4581989049911499,0.7922465205192566
